Date,TSLA,AAPL,NVDA,NFLX,AMZN,MU,GOOGL,FB,BABA,GS,ROKU,AVGO,AMD,WMT
2013-02-15,37.040000915527344,48.85297393798828,11.857818603515625,27.072856903076172,265.0899963378906,7.909999847412109,396.8418273925781,28.31999969482422,,143.526123046875,,31.628173828125,2.7100000381469727,59.73072052001953
2013-02-19,39.279998779296875,48.834938049316406,11.699466705322266,28.064285278320312,269.75,8.119999885559082,403.8288269042969,28.93000030517578,,146.91537475585938,,31.988204956054688,2.819999933242798,59.2652702331543
2013-02-20,38.540000915527344,47.65224838256836,11.53179931640625,26.731428146362305,266.4100036621094,7.880000114440918,396.6266174316406,28.459999084472656,,143.70204162597656,,31.20514678955078,2.700000047683716,59.65313720703125
2013-02-21,35.15999984741211,47.356048583984375,11.447965621948242,26.735713958740234,265.94000244140625,7.679999828338623,398.1631774902344,27.280000686645508,,139.72007751464844,,30.305086135864258,2.5999999046325684,60.558162689208984
2013-02-22,36.11000061035156,47.86033248901367,11.662206649780273,25.694286346435547,265.4200134277344,8.020000457763672,400.2552490234375,27.1299991607666,,142.69268798828125,,30.683115005493164,2.609999895095825,60.6788330078125
2013-02-25,34.380001068115234,47.00994873046875,11.457280158996582,25.617143630981445,259.8699951171875,7.929999828338623,395.7807922363281,27.270000457763672,,136.72903442382812,,29.657045364379883,2.5299999713897705,60.71330642700195
2013-02-26,34.43000030517578,47.664981842041016,11.593174934387207,26.29857063293457,259.3599853515625,7.960000038146973,395.46044921875,27.389999389648438,,137.51878356933594,,29.819053649902344,2.4600000381469727,61.29077911376953
2013-02-27,35.099998474121094,47.197853088378906,11.808730125427246,26.33142852783203,263.25,8.180000305175781,400.290283203125,26.8700008392334,,140.91029357910156,,30.32308006286621,2.5299999713897705,61.76484680175781
2013-02-28,34.83000183105469,46.86131286621094,11.864965438842773,26.868572235107422,264.2699890136719,8.380000114440918,401.0010070800781,27.25,,139.15414428710938,,30.80012321472168,2.490000009536743,61.00634002685547
2013-03-01,34.650001525878906,45.70093536376953,11.911822319030762,27.0528564453125,265.739990234375,8.25,403.4985046386719,27.780000686645508,,139.86961364746094,,30.332094192504883,2.4200000762939453,61.83378982543945
2013-03-04,35.58000183105469,44.594696044921875,11.864965438842773,25.887142181396484,273.1099853515625,8.399999618530273,411.1611633300781,27.719999313354492,,141.4027862548828,,30.18807601928711,2.4000000953674316,63.143917083740234
2013-03-05,36.650001525878906,45.772064208984375,11.996166229248047,25.961427688598633,275.5899963378906,8.729999542236328,419.7197265625,27.520000457763672,,142.12754821777344,,30.899131774902344,2.430000066757202,63.540382385253906
2013-03-06,37.689998626708984,45.19028091430664,11.986802101135254,26.13428497314453,273.7900085449219,8.649999618530273,416.1061096191406,27.450000762939453,,143.21466064453125,,31.24114418029785,2.430000066757202,63.247337341308594
2013-03-07,38.22999954223633,45.712608337402344,11.958680152893066,25.937143325805664,273.8800048828125,8.9399995803833,416.7167053222656,28.579999923706055,,145.52835083007812,,31.47516632080078,2.549999952316284,63.195613861083984
2013-03-08,38.470001220703125,45.83363723754883,12.014915466308594,26.385713577270508,274.19000244140625,9.199999809265137,416.1761779785156,27.959999084472656,,142.14608764648438,,31.74518394470215,2.559999942779541,63.35176467895508
2013-03-11,39.099998474121094,46.48655700683594,11.902449607849121,25.77857208251953,271.239990234375,9.350000381469727,417.82781982421875,28.139999389648438,,142.4434814453125,,31.73617935180664,2.5899999141693115,63.308387756347656
2013-03-12,39.119998931884766,45.484352111816406,11.939939498901367,26.015714645385742,274.1300048828125,9.319999694824219,414.2192077636719,27.829999923706055,,141.09616088867188,,31.907197952270508,2.609999895095825,63.846214294433594
2013-03-13,38.97999954223633,45.47585678100586,11.939939498901367,27.479999542236328,275.1000061035156,9.510000228881836,413.06805419921875,27.079999923706055,,141.15191650390625,,32.39323043823242,2.5999999046325684,63.88959503173828
2013-03-14,36.849998474121094,45.91644287109375,11.949310302734375,26.90999984741211,265.739990234375,9.6899995803833,411.1811828613281,27.040000915527344,,143.11251831054688,,32.99626922607422,2.630000114440918,63.516571044921875
2013-03-15,35.290000915527344,47.101253509521484,11.84621810913086,26.407142639160156,261.82000732421875,9.369999885559082,407.55755615234375,26.649999618530273,,143.8744354248047,,32.402225494384766,2.5999999046325684,62.89200210571289
2013-03-18,35.150001525878906,48.3816032409668,11.761870384216309,26.51285743713379,257.8900146484375,9.180000305175781,404.2992858886719,26.489999771118164,,141.1890869140625,,31.73617935180664,2.6500000953674316,62.675140380859375
2013-03-19,35.08000183105469,48.251014709472656,11.686893463134766,25.90999984741211,256.4100036621094,9.239999771118164,406.0660705566406,26.549999237060547,,138.29930114746094,,31.772188186645508,2.6700000762939453,62.848602294921875
2013-03-20,35.95000076293945,47.99516677856445,11.827473640441895,26.149999618530273,257.2799987792969,9.3100004196167,407.76275634765625,25.860000610351562,,139.49795532226562,,32.339229583740234,2.75,63.31705856323242
2013-03-21,36.0099983215332,48.06416702270508,11.640033721923828,25.998571395874023,253.38999938964844,9.069999694824219,406.0360412597656,25.739999771118164,,135.08436584472656,,32.17634963989258,2.640000104904175,63.438499450683594
2013-03-22,36.619998931884766,49.03876876831055,11.69626522064209,25.899999618530273,257.75,10.039999961853027,405.560546875,25.729999542236328,,136.2179718017578,,32.393516540527344,2.5399999618530273,64.43609619140625
2013-03-25,37.529998779296875,49.216060638427734,11.630663871765137,25.8271427154541,256.0199890136719,9.880000114440918,405.2252197265625,25.1299991607666,,135.76266479492188,,32.1401481628418,2.509999990463257,64.93055725097656
2013-03-26,37.86000061035156,48.95701217651367,11.715011596679688,27.229999542236328,260.30999755859375,9.920000076293945,406.6166076660156,25.209999084472656,,136.16220092773438,,32.384464263916016,2.5399999618530273,64.86116027832031
2013-03-27,38.15999984741211,47.99516677856445,11.855589866638184,27.177143096923828,265.29998779296875,9.960000038146973,401.7317199707031,26.09000015258789,,137.37014770507812,,32.248741149902344,2.549999952316284,64.86983489990234
2013-03-28,37.88999938964844,46.99508285522461,12.02428913116455,27.040000915527344,266.489990234375,9.979999542236328,397.49249267578125,25.579999923706055,,136.72900390625,,32.50209426879883,2.549999952316284,64.9132080078125
2013-04-01,43.93000030517578,45.53530502319336,11.630663871765137,26.06142807006836,261.6099853515625,9.380000114440918,400.9960021972656,25.530000686645508,,135.69757080078125,,31.97728157043457,2.440000057220459,65.4336929321289
2013-04-02,44.34000015258789,45.628746032714844,11.50882625579834,25.24142837524414,263.32000732421875,9.300000190734863,406.92694091796875,25.420000076293945,,136.29226684570312,,31.561063766479492,2.390000104904175,65.94551849365234
2013-04-03,41.099998474121094,45.862308502197266,11.368246078491211,24.248571395874023,259.0299987792969,9.100000381469727,403.5035095214844,26.25,,133.2538604736328,,31.045303344726562,2.319999933242798,65.92814636230469
2013-04-04,42.0099983215332,45.40896987915039,11.480710983276367,23.812856674194336,259.0799865722656,9.3100004196167,397.93292236328125,27.06999969482422,,132.86361694335938,,31.307701110839844,2.3299999237060547,66.10166931152344
2013-04-05,41.369998931884766,44.929107666015625,11.677523612976074,23.522857666015625,255.47999572753906,9.3100004196167,391.91693115234375,27.389999389648438,,133.51405334472656,,31.063392639160156,2.2899999618530273,66.26649475097656
2013-04-08,41.83000183105469,45.2486686706543,11.649407386779785,23.29428482055664,258.95001220703125,9.390000343322754,387.81280517578125,26.850000381469727,,133.63482666015625,,31.36199188232422,2.5899999141693115,67.04721069335938
2013-04-09,40.5,45.330421447753906,11.836847305297852,24.194286346435547,261.1400146484375,9.569999694824219,389.2142028808594,26.59000015258789,,136.1436309814453,,31.470577239990234,2.630000114440918,67.7672119140625
2013-04-10,41.86000061035156,46.2551155090332,12.02428913116455,23.724285125732422,264.7699890136719,10.09000015258789,395.4854736328125,27.56999969482422,,138.8754119873047,,32.01348876953125,2.609999895095825,67.1166000366211
2013-04-11,43.59000015258789,46.110740661621094,11.96805477142334,24.715713500976562,269.8500061035156,9.979999542236328,395.590576171875,28.020000457763672,,138.5130157470703,,32.23969650268555,2.5199999809265137,67.4809341430664
2013-04-12,43.75,45.62980270385742,12.26795768737793,24.742856979370117,272.8699951171875,10.010000228881836,395.42041015625,27.399999618530273,,138.55947875976562,,31.588207244873047,2.4800000190734863,68.14889526367188
2013-04-15,43.29999923706055,44.57346725463867,12.014915466308594,25.214284896850586,267.7200012207031,9.5600004196167,391.3563537597656,26.520000457763672,,136.0878448486328,,30.565723419189453,2.4000000953674316,68.07083129882812
2013-04-16,45.59000015258789,45.25185012817383,12.146122932434082,25.121429443359375,272.3399963378906,9.869999885559082,397.08209228515625,26.920000076293945,,133.89503479003906,,31.289596557617188,2.440000057220459,68.25298309326172
2013-04-17,45.45000076293945,42.76333999633789,11.986802101135254,24.194286346435547,267.3999938964844,9.390000343322754,391.6716613769531,26.6299991607666,,130.64288330078125,,29.317039489746094,2.4000000953674316,68.10551452636719
2013-04-18,46.970001220703125,41.62206268310547,11.7524995803833,23.402856826782227,259.4200134277344,9.229999542236328,383.3383483886719,25.690000534057617,,128.78448486328125,,28.385047912597656,2.509999990463257,66.93443298339844
2013-04-19,47.83000183105469,41.460689544677734,11.780613899230957,23.338571548461914,260.32000732421875,9.350000381469727,400.3353271484375,25.729999542236328,,128.89602661132812,,28.28551483154297,2.4700000286102295,67.91468048095703
2013-04-22,50.189998626708984,42.32487869262695,11.799358367919922,24.90999984741211,263.54998779296875,9.3100004196167,400.4554443359375,25.969999313354492,,129.63931274414062,,28.575061798095703,2.4600000381469727,67.63710021972656
2013-04-23,51.0099983215332,43.11685562133789,12.10863208770752,30.998571395874023,268.8999938964844,9.420000076293945,404.3543395996094,25.979999542236328,,132.81712341308594,,29.289886474609375,2.5299999713897705,68.60865783691406
2013-04-24,50.43000030517578,43.04574203491211,12.521002769470215,30.959999084472656,268.7799987792969,9.420000076293945,407.13214111328125,26.110000610351562,,133.73703002929688,,29.516098022460938,2.609999895095825,67.68912506103516
2013-04-25,52.0,43.35574722290039,12.624095916748047,30.535715103149414,274.70001220703125,9.529999732971191,404.9549560546875,26.139999389648438,,134.5082550048828,,29.525150299072266,2.680000066757202,68.22696685791016
2013-04-26,51.20000076293945,44.29212188720703,12.567862510681152,30.792856216430664,254.80999755859375,9.430000305175781,401.1111145019531,26.850000381469727,,133.904296875,,29.054630279541016,2.640000104904175,68.56526947021484
2013-04-29,54.939998626708984,45.66377258300781,12.717815399169922,30.715713500976562,249.74000549316406,9.350000381469727,409.93994140625,26.979999542236328,,134.8334503173828,,29.434663772583008,2.680000066757202,68.00142669677734
2013-04-30,53.9900016784668,47.00782012939453,12.905254364013672,30.867143630981445,253.80999755859375,9.420000076293945,412.69769287109375,27.770000457763672,,135.7255096435547,,28.918901443481445,2.819999933242798,67.42022705078125
2013-05-01,53.279998779296875,46.63731002807617,12.792790412902832,30.415714263916016,248.22999572753906,9.199999809265137,410.6256408691406,27.43000030517578,,132.51051330566406,,28.339801788330078,3.2200000286102295,67.71516418457031
2013-05-02,54.11000061035156,47.2987174987793,12.942741394042969,30.641427993774414,252.5500030517578,9.319999694824219,415.22021484375,28.969999313354492,,133.49545288085938,,29.036537170410156,3.4100000858306885,68.06214904785156
2013-05-03,54.54999923706055,47.772220611572266,12.998976707458496,30.492856979370117,258.04998779296875,9.630000114440918,423.2832946777344,28.309999465942383,,135.07505798339844,,28.846521377563477,3.5999999046325684,68.7474594116211
2013-05-06,59.5,48.91135787963867,12.96148681640625,30.09857177734375,255.72000122070312,9.760000228881836,431.2062072753906,27.56999969482422,,137.93692016601562,,29.67897605895996,3.609999895095825,68.38311767578125
2013-05-07,55.5099983215332,48.6937255859375,12.792790412902832,29.464284896850586,257.7300109863281,9.970000267028809,429.0440368652344,26.889999389648438,,138.74533081054688,,29.44371795654297,3.5399999618530273,68.38311767578125
2013-05-08,55.790000915527344,49.24366760253906,13.027090072631836,29.801427841186523,258.67999267578125,10.239999771118164,437.25225830078125,27.1200008392334,,139.61875915527344,,30.312368392944336,3.8299999237060547,68.28711700439453
2013-05-09,69.4000015258789,50.83285140991211,13.036463737487793,30.915714263916016,260.1600036621094,10.710000038146973,436.1761779785156,27.040000915527344,,138.02056884765625,,30.647157669067383,3.859999895095825,68.41802215576172
2013-05-10,76.76000213623047,50.40996170043945,13.626900672912598,31.09857177734375,263.6300048828125,10.819999694824219,440.5555419921875,26.68000030517578,,138.5408935546875,,30.819076538085938,3.950000047683716,68.84561920166016
2013-05-13,87.80000305175781,50.6069450378418,13.345739364624023,32.76856994628906,264.510009765625,10.65999984741211,439.2041931152344,26.81999969482422,,139.03335571289062,,30.42094612121582,4.170000076293945,68.50529479980469
2013-05-14,83.23999786376953,49.3961296081543,13.542553901672363,33.424285888671875,268.3299865722656,10.649999618530273,443.9939880371094,27.06999969482422,,143.57704162597656,,30.49334144592285,4.260000228881836,68.7496337890625
2013-05-15,84.83999633789062,47.72570037841797,13.776851654052734,34.771427154541016,266.55999755859375,10.869999885559082,458.4034118652344,26.600000381469727,,144.58987426757812,,30.927661895751953,4.380000114440918,69.692138671875
2013-05-16,92.25,48.36337661743164,13.711250305175781,33.861427307128906,264.1199951171875,11.0600004196167,452.38739013671875,26.1299991607666,,143.53060913085938,,30.954809188842773,3.8299999237060547,68.50529479980469
2013-05-17,91.5,48.21648406982422,13.936177253723145,34.14285659790039,269.8999938964844,11.3100004196167,455.0450439453125,26.25,,146.97787475585938,,31.15387535095215,4.070000171661377,67.95552825927734
2013-05-20,89.94000244140625,49.292625427246094,13.908061027526855,34.22142791748047,267.6300048828125,11.210000038146973,454.7197265625,25.760000228881836,,147.64688110351562,,31.162925720214844,4.099999904632568,67.54534149169922
2013-05-21,87.58999633789062,48.928707122802734,14.054065704345703,33.869998931884766,268.8599853515625,11.229999542236328,453.9389343261719,25.65999984741211,,149.34725952148438,,31.751068115234375,4.019999980926514,67.53660583496094
2013-05-22,87.23999786376953,49.11679458618164,13.564244270324707,32.65142822265625,262.9599914550781,10.920000076293945,445.1551513671875,25.15999984741211,,148.0557403564453,,31.271503448486328,3.9600000381469727,67.22245788574219
2013-05-23,92.7300033569336,49.204715728759766,13.78089714050293,32.31142807006836,261.79998779296875,11.390000343322754,441.8368225097656,25.059999465942383,,146.2624053955078,,30.737642288208008,4.010000228881836,66.611572265625
2013-05-24,97.08000183105469,49.5396842956543,13.69611930847168,32.67714309692383,261.739990234375,11.59000015258789,437.09710693359375,24.309999465942383,,147.47962951660156,,30.855276107788086,4.050000190734863,67.46678161621094
2013-05-28,110.33000183105469,49.12681579589844,13.686698913574219,30.59857177734375,267.2900085449219,11.779999732971191,441.0760803222656,24.100000381469727,,149.79127502441406,,31.162925720214844,4.050000190734863,67.47553253173828
2013-05-29,104.62999725341797,49.517425537109375,13.601922988891602,30.76285743713379,265.5299987792969,11.829999923706055,434.589599609375,23.31999969482422,,151.81398010253906,,31.15387535095215,3.9800000190734863,66.52432250976562
2013-05-30,104.94999694824219,50.255271911621094,13.78089714050293,31.808570861816406,266.8299865722656,11.890000343322754,435.8158264160156,24.549999237060547,,153.1935272216797,,34.2213134765625,4.039999961853027,66.00070190429688
2013-05-31,97.76000213623047,50.04938888549805,13.630183219909668,32.32143020629883,269.20001220703125,11.680000305175781,436.0460510253906,24.350000381469727,,151.07762145996094,,34.13987350463867,4.0,65.31129455566406
2013-06-03,92.58999633789062,50.15956115722656,13.611340522766113,31.709999084472656,266.8800048828125,11.729999542236328,434.2492370605469,23.850000381469727,,152.45712280273438,,33.750797271728516,3.9600000381469727,66.05307006835938
2013-06-04,94.83999633789062,50.00265121459961,13.630183219909668,32.18714141845703,265.70001220703125,11.710000038146973,429.97998046875,23.520000457763672,,150.70472717285156,,34.203208923339844,4.010000228881836,66.27124786376953
2013-06-05,95.37000274658203,49.53523635864258,13.338174819946289,31.9228572845459,267.1700134277344,12.020000457763672,430.2802734375,22.899999618530273,,147.55418395996094,,33.47932434082031,3.9100000858306885,65.66907501220703
2013-06-06,97.3499984741211,48.7951774597168,13.422950744628906,31.105714797973633,267.8299865722656,12.350000381469727,432.75274658203125,22.969999313354492,,148.8404998779297,,33.253116607666016,3.940000057220459,66.00070190429688
2013-06-07,102.04000091552734,49.16798782348633,13.611340522766113,31.459999084472656,276.8699951171875,12.649999618530273,440.3052978515625,23.290000915527344,,154.7407989501953,,33.741737365722656,3.9100000858306885,66.611572265625
2013-06-10,100.05000305175781,48.8430290222168,13.601922988891602,31.56142807006836,281.07000732421875,12.949999809265137,445.5555419921875,24.329999923706055,,156.120361328125,,33.32551574707031,4.059999942779541,66.10543823242188
2013-06-11,94.47000122070312,48.699462890625,13.347591400146484,30.637142181396484,274.7799987792969,12.8100004196167,440.3453369140625,24.030000686645508,,152.22412109375,,32.83689880371094,3.9600000381469727,65.66907501220703
2013-06-12,97.7300033569336,48.0974006652832,13.234560012817383,29.662857055664062,271.6700134277344,12.489999771118164,436.4264221191406,23.770000457763672,,150.87255859375,,32.5563850402832,3.9000000953674316,65.31129455566406
2013-06-13,98.18000030517578,48.51694869995117,13.535984992980957,30.770000457763672,275.7900085449219,12.90999984741211,438.9389343261719,23.729999542236328,,154.56373596191406,,33.776004791259766,3.950000047683716,65.4509048461914
2013-06-14,100.30000305175781,47.8592414855957,13.517148971557617,30.56999969482422,273.989990234375,12.760000228881836,437.95794677734375,23.6299991607666,,151.86056518554688,,34.21287155151367,3.940000057220459,65.33747100830078
2013-06-17,102.19999694824219,48.076255798339844,13.649022102355957,32.74714279174805,278.05999755859375,13.239999771118164,443.5685729980469,24.020000457763672,,152.96978759765625,,34.66796112060547,4.050000190734863,65.40729522705078
2013-06-18,103.38999938964844,48.05066680908203,13.564244270324707,32.689998626708984,281.760009765625,13.75,450.7607727050781,24.209999084472656,,153.00709533691406,,35.268653869628906,4.090000152587891,66.08797454833984
2013-06-19,104.68000030517578,47.07465744018555,13.978707313537598,33.18714141845703,278.1600036621094,13.970000267028809,450.7908020019531,24.309999465942383,,150.59288024902344,,34.649749755859375,4.070000171661377,64.97968292236328
2013-06-20,100.6500015258789,46.389137268066406,13.601922988891602,31.931428909301758,273.44000244140625,13.539999961853027,442.81280517578125,23.899999618530273,,144.86038208007812,,33.730491638183594,3.869999885559082,63.731746673583984
2013-06-21,99.55000305175781,46.01742935180664,13.583083152770996,30.985713958740234,273.3599853515625,13.899999618530273,440.9059143066406,24.530000686645508,,143.77914428710938,,34.02174377441406,4.0,64.150634765625
2013-06-24,101.48999786376953,44.797733306884766,13.300495147705078,30.799999237060547,270.6099853515625,13.460000038146973,435.330322265625,23.940000534057617,,140.54466247558594,,33.393733978271484,4.050000190734863,64.75276184082031
2013-06-25,102.4000015258789,44.80773162841797,13.394695281982422,30.41428565979004,272.0899963378906,13.75,433.5335388183594,24.25,,142.6698760986328,,33.766902923583984,4.150000095367432,64.90111541748047
2013-06-26,105.72000122070312,44.30026626586914,13.319336891174316,30.299999237060547,277.57000732421875,14.180000305175781,437.26226806640625,24.15999984741211,,141.36492919921875,,33.90342330932617,4.139999866485596,65.45963287353516
2013-06-27,109.25,43.82283401489258,13.196878433227539,30.709999084472656,277.54998779296875,14.34000015258789,438.9739685058594,24.65999984741211,,143.08932495117188,,33.967132568359375,4.079999923706055,65.67782592773438
2013-06-28,107.36000061035156,44.12887954711914,13.225140571594238,30.15571403503418,277.69000244140625,14.329999923706055,440.6256408691406,24.8799991607666,,140.98277282714844,,34.02174377441406,4.079999923706055,65.00585174560547
2013-07-01,117.18000030517578,45.541114807128906,13.281655311584473,32.040000915527344,282.1000061035156,14.270000457763672,444.3843994140625,24.809999465942383,,141.44882202148438,,34.2310791015625,4.099999904632568,65.09310913085938
2013-07-02,117.81999969482422,46.572750091552734,13.272235870361328,31.637142181396484,283.7300109863281,14.3100004196167,441.5965881347656,24.40999984741211,,140.67515563964844,,35.02291488647461,3.9700000286102295,65.19783782958984
2013-07-03,115.23999786376953,46.829830169677734,13.309915542602539,31.558570861816406,284.0299987792969,14.140000343322754,443.6586608886719,24.520000457763672,,140.21841430664062,,35.1230354309082,4.059999942779541,65.2414779663086
2013-07-05,120.08999633789062,46.45368194580078,13.413530349731445,32.157142639160156,285.8800048828125,14.3100004196167,447.19219970703125,24.3700008392334,,142.83770751953125,,35.323272705078125,4.070000171661377,65.6341781616211
2013-07-08,121.61000061035156,46.189937591552734,13.347591400146484,33.29999923706055,290.5899963378906,14.029999732971191,452.99798583984375,24.709999084472656,,143.36898803710938,,33.921634674072266,4.0,66.94319915771484
2013-07-09,123.44999694824219,47.00232696533203,13.413530349731445,35.34000015258789,291.5299987792969,13.140000343322754,453.07305908203125,25.479999542236328,,146.28651428222656,,34.20377731323242,4.050000190734863,67.22245788574219
2013-07-10,122.2699966430664,46.82204055786133,13.592507362365723,34.83142852783203,292.3299865722656,12.550000190734863,453.4484558105469,25.799999237060547,,145.25192260742188,,34.88640213012695,3.9800000190734863,66.99555206298828
2013-07-11,125.61000061035156,47.55209732055664,13.78089714050293,34.88142776489258,299.6600036621094,12.699999809265137,460.58056640625,25.809999465942383,,147.0042266845703,,35.1230354309082,4.449999809265137,67.74604797363281
2013-07-12,129.89999389648438,47.46528244018555,13.790314674377441,36.751426696777344,307.54998779296875,12.6899995803833,461.96197509765625,25.90999984741211,,149.24134826660156,,35.45070266723633,4.320000171661377,67.74604797363281
